tarih,kategori,urun_adi,fiyat,para_birimi
2026-02-24,temel-gida,Bibercizade Tane Zencefil 120 Gr,96.00,TRY
2026-02-24,temel-gida,Bibercizade Toz Tatlı Biber 1 Kg,367.00,TRY
2026-02-24,temel-gida,Bibercizade Sumak 1 Kg,505.00,TRY
2026-02-24,temel-gida,Bibercizade Tatlı Biber 250 Gr,159.50,TRY
2026-02-24,temel-gida,Bibercizade Kimyon 250 Gr,137.00,TRY
2026-02-24,temel-gida,Bibercizade KaraBiber 1 Kg,960.00,TRY
2026-02-24,temel-gida,Kanaat Acı Pul Biber 250 Gr,111.00,TRY
2026-02-24,temel-gida,Bibercizade Zencefil 100 Gr,78.50,TRY
2026-02-24,temel-gida,Bibercizade Zerdeçal 100 Gr,64.50,TRY
2026-02-24,temel-gida,Beşler Glutensiz Kesme Makarna 400 Gr,164.50,TRY
2026-02-24,temel-gida,Barilla Pipette Bukle Makarna 500 Gr,67.50,TRY
2026-02-24,temel-gida,Barilla Yassı Spagetti 500 Gr,67.50,TRY
2026-02-24,temel-gida,Barilla Lasagne Makarna 500 Gr,196.50,TRY
2026-02-24,temel-gida,Barilla Pesto Genovese Makarna Sosu 190 Gr,206.50,TRY
2026-02-24,temel-gida,Balküpü Küp Şeker 1 Kg,84.50,TRY
2026-02-24,temel-gida,Bağdat Karbonat 1 Kg,133.50,TRY
2026-02-24,temel-gida,Bağdat Zerdeçal 70 Gr,73.50,TRY
2026-02-24,temel-gida,Bağdat Zencefil 60 Gr,81.00,TRY
2026-02-24,temel-gida,Bağdat Karbonat 150 Gr,45.50,TRY
2026-02-24,temel-gida,Bağdat KaraBiber Tuzluklu 55 Gr,157.00,TRY
2026-02-24,temel-gida,Bağdat Tavuk Harcı 65 Gr,72.00,TRY
2026-02-24,temel-gida,Bağdat Çıtır Pane Harcı 90 Gr,59.00,TRY
2026-02-24,temel-gida,Bağdat Köfte Harcı 90 Gr,59.00,TRY
2026-02-24,temel-gida,Bağdat Izgara Baharatı 65 Gr,73.50,TRY
2026-02-24,temel-gida,Bağdat Cajun Baharatı Cam 55 Gr,96.00,TRY
2026-02-24,temel-gida,Bağdat Tatlı Toz Biber 1 Kg,650.00,TRY
2026-02-24,temel-gida,Bağdat Ekstra Acı Pul Biber 80 Gr,93.00,TRY
2026-02-24,temel-gida,Bağdat Sarımsak Granül 40 Gr,60.50,TRY
2026-02-24,temel-gida,Bağdat Selection Et Çeşnisi 45 Gr,132.50,TRY
2026-02-24,temel-gida,Bağdat Sebzeli Çeşni 250 Gr,74.50,TRY
2026-02-24,temel-gida,Bağdat Zerdeçal Cam 55 Gr,107.50,TRY
2026-02-24,temel-gida,Bağdat İsot Biber 200 Gr,190.00,TRY
2026-02-24,temel-gida,Bağdat Yenibahar 40 Gr,103.00,TRY
2026-02-24,temel-gida,Bağdat Kabuk Tarçın 45 Gr,88.50,TRY
2026-02-24,temel-gida,Bağdat Tatlı Toz Biber 75 Gr,91.50,TRY
2026-02-24,temel-gida,Bağdat Mahlep 30 Gr,190.50,TRY
2026-02-24,temel-gida,Bağdat Limon Tuzu 60 Gr,54.50,TRY
2026-02-24,temel-gida,Bağdat Köri 70 Gr,78.00,TRY
2026-02-24,temel-gida,Bağdat Köfte Baharı 65 Gr,73.50,TRY
2026-02-24,temel-gida,Bağdat Kişniş 40 Gr,32.50,TRY
2026-02-24,temel-gida,Bağdat Tane KaraBiber 40 Gr,88.50,TRY
2026-02-24,temel-gida,Bağdat Mavi Haşhaş 80 Gr,78.00,TRY
2026-02-24,temel-gida,Bağdat Fesleğen 30 Gr,40.00,TRY
2026-02-24,temel-gida,Bağdat Acı Toz Biber 75 Gr,88.50,TRY
2026-02-24,temel-gida,Bağdat Galeta Unu 250 Gr,53.50,TRY
2026-02-24,temel-gida,Bağdat Karanfil 15 Gr,63.50,TRY
2026-02-24,temel-gida,Bağdat Limon Tuzu Eko 275 Gr,133.50,TRY
2026-02-24,temel-gida,Bağdat Tarçın 45 Gr,63.50,TRY
2026-02-24,temel-gida,Bağdat Susam 75 Gr,68.00,TRY
2026-02-24,temel-gida,Ankara Makarna Kuskus 5 Kg,452.00,TRY
2026-02-24,temel-gida,Ankara Makarna Tam Buğday Kalem 500 Gr,54.00,TRY
2026-02-24,temel-gida,Ankara Makarna Nuhun Gemisi 350 Gr,47.00,TRY
2026-02-24,temel-gida,Ankara Makarna Kepekli Spagetti 350 Gr,47.00,TRY
2026-02-24,temel-gida,Ankara Makarna Sebzeli Burgu 350 Gr,47.00,TRY
2026-02-24,temel-gida,Ankara Makarna Yüksük 5 Kg,452.00,TRY
2026-02-24,temel-gida,Ankara Makarna Tel Şehriye 5 Kg,452.00,TRY
2026-02-24,temel-gida,Ankara Makarna Spagetti 5 Kg,452.00,TRY
2026-02-24,temel-gida,Ankara Makarna İnce Uzun 5 Kg,452.00,TRY
2026-02-24,temel-gida,Ankara Makarna Fiyonk 5 Kg,452.00,TRY
2026-02-24,temel-gida,Ankara Makarna Burgu 5 Kg,452.00,TRY
2026-02-24,temel-gida,Ankara Makarna Arpa Şehriye 5 Kg,452.00,TRY
2026-02-24,temel-gida,Akfa Domates Salçası Cam 700 Gr,117.50,TRY
2026-02-24,temel-gida,Bağdat Sumak 80 Gr,110.00,TRY
2026-02-24,temel-gida,Bağdat Pul Biber 80 Gr,93.00,TRY
2026-02-24,temel-gida,Bağdat Nane 30 Gr,47.00,TRY
2026-02-24,temel-gida,Bağdat Kuş Üzümü 40 Gr,94.00,TRY
2026-02-24,temel-gida,Bağdat Kimyon 75 Gr,94.00,TRY
2026-02-24,temel-gida,Bağdat Kekik 25 Gr,74.00,TRY
2026-02-24,temel-gida,Bağdat Karabiber 40 Gr,88.50,TRY
2026-02-24,temel-gida,Bağdat İsot Biber 80 Gr,94.00,TRY
2026-02-24,temel-gida,Bağdat Hindistan Cevizi 50 Gr,76.50,TRY
2026-02-24,temel-gida,Bağdat Dolmalık Fıstık 23 Gr,234.50,TRY
2026-02-24,temel-gida,Bağdat Çörek Otu 75 Gr,79.50,TRY
2026-02-24,temel-gida,Kemal Kükrer Nar Ekşili Sos 250 Ml,295.50,TRY
2026-02-24,temel-gida,Barilla Fiyonk Makarna 500 Gr,67.50,TRY
2026-02-24,temel-gida,Barilla Burgu Makarna 500 Gr,67.50,TRY
2026-02-24,temel-gida,Barilla Kelebek Makarna 500 Gr,67.50,TRY
2026-02-24,temel-gida,Barilla Spagetti 500 Gr,67.50,TRY
2026-02-24,temel-gida,Pakmaya Kakao 100 Gr,147.00,TRY
2026-02-24,temel-gida,Pakmaya Şekerli Vanilin 10 Lu,29.00,TRY
2026-02-24,temel-gida,Pakmaya Kabartma Tozu 10 Lu,39.00,TRY
2026-02-24,temel-gida,Pakmaya Kakao 50 Gr,81.50,TRY
2026-02-24,temel-gida,Pakmaya Şekerli Vanilin 5 Li,15.50,TRY
2026-02-24,temel-gida,Pakmaya Kabartma Tozu 5 Li,21.00,TRY
2026-02-24,temel-gida,Pakmaya Kakao 2 X 25 Gr,82.00,TRY
2026-02-24,temel-gida,Pakmaya Karbonat 5 Li,13.50,TRY
2026-02-24,temel-gida,Bibercizade Mahlep 100 Gr,147.00,TRY
2026-02-24,temel-gida,Bibercizade Pasta Süsü 100 Gr,50.00,TRY
2026-02-24,temel-gida,Bibercizade Karanfil 20 Gr,45.50,TRY
2026-02-24,temel-gida,Bibercizade Dolmalık Fıstık 25 Gr,196.50,TRY
2026-02-24,temel-gida,Amoy Soya Sosu 750 Ml,300.00,TRY
2026-02-24,temel-gida,Dr.Oetker Bitter Çikolata Sosu 125 Gr,81.50,TRY
2026-02-24,temel-gida,Dr.Oetker Çilek Aromalı Bitkisel Jel 100 Gr,57.50,TRY
2026-02-24,temel-gida,Dr.Oetker İrmik Helvası 360 Gr,110.50,TRY
2026-02-24,temel-gida,Dr.Oetker Muhallebi 210 Gr,53.50,TRY
2026-02-24,temel-gida,Dr.Oetker Keşkül 140 Gr,42.50,TRY
2026-02-24,temel-gida,Dr.Oetker Creme Ole Çikolata 114 gr,73.50,TRY
2026-02-24,temel-gida,Dr.Oetker Vanilya Aromalı Creme Ole 110 Gr,73.50,TRY
2026-02-24,temel-gida,Dr.Oetker Limonlu Kek Karışımı 440 Gr,132.50,TRY
2026-02-24,temel-gida,Dr.Oetker Orman Meyveli Krem Şanti 72 Gr,59.00,TRY
2026-02-24,temel-gida,Olca Domates Salçası 1600 Gr,277.50,TRY
2026-02-24,temel-gida,Ezgi Beypazarı Tarhanası 500 Gr,163.50,TRY
2026-02-24,temel-gida,Ezgi Beypazarı Erişte 500 Gr,163.00,TRY
2026-02-24,temel-gida,Tukaş Bezelye 720Cc,86.00,TRY
2026-02-24,temel-gida,Cemkar Stick Tuz 800 Gr,56.50,TRY
2026-02-24,temel-gida,Azmanlı Katkısız Acı Ev Tarhanası 500 Gr,264.00,TRY
2026-02-24,temel-gida,Azmanlı Katkısız Tatlı Ev Tarhanası 500 Gr,264.00,TRY
2026-02-24,temel-gida,Superfresh Ton Balığı 2 X 140 Gr,207.50,TRY
2026-02-24,temel-gida,Bibercizade Köfte Harcı 90 Gr,58.50,TRY
2026-02-24,temel-gida,Bibercizade Çiğ Köfte Seti 600 Gr,171.50,TRY
2026-02-24,temel-gida,Kanaat Acı Pul Biber 500 Gr,207.00,TRY
2026-02-24,temel-gida,Bibercizade İsot 500 Gr,197.00,TRY
2026-02-24,temel-gida,Bibercizade Hindistan Cevizi 250 Gr,129.00,TRY
2026-02-24,temel-gida,Bibercizade Kekik 250 Gr,238.50,TRY
2026-02-24,temel-gida,Bibercizade Kuş Üzümü 120 Gr,136.50,TRY
2026-02-24,temel-gida,Bibercizade Sumak 120 Gr,89.00,TRY
2026-02-24,temel-gida,Bibercizade Kabuk Tarçın 50 Gr,69.00,TRY
2026-02-24,temel-gida,Bibercizade Mavi Haşhaş 120 Gr,78.50,TRY
2026-02-24,temel-gida,Kemal Kükrer Sarımsak Sosu 250 Ml,227.00,TRY
2026-02-24,temel-gida,Kemal Kükrer Nar Ekşisi 250 Ml 2 Adet,455.00,TRY
2026-02-24,temel-gida,Kemal Kükrer Elma Sirkesi Cam 500 Ml,138.00,TRY
2026-02-24,temel-gida,Sütaş Krema 200 Ml,103.50,TRY
2026-02-24,temel-gida,Tamek Bezelye Teneke 830 Gr,64.00,TRY
2026-02-24,temel-gida,Tamek Fasulye Pilaki 400 Gr,77.50,TRY
2026-02-24,temel-gida,Bizim Mutfak Vanilyalı Puding 125 Gr,45.00,TRY
2026-02-24,temel-gida,Bizim Mutfak Kakaolu Puding 132 Gr,45.00,TRY
2026-02-24,temel-gida,Bizim Mutfak Krem Şanti 150 Gr,73.50,TRY
2026-02-24,temel-gida,Bizim Mutfak Çikolata Sosu 98 Gr,60.00,TRY
2026-02-24,temel-gida,Bizim Mutfak Kremalı Mantar Çorbası 65 Gr,45.00,TRY
2026-02-24,temel-gida,Bizim Mutfak Yayla Çorbası 80 Gr,43.50,TRY
2026-02-24,temel-gida,Bizim Mutfak İşkembe Çorbası 80 Gr,43.50,TRY
2026-02-24,temel-gida,Bizim Mutfak Domates Çorbası 65 Gr,45.00,TRY
2026-02-24,temel-gida,Bizim Mutfak Tarhana Çorbası 65 Gr,45.00,TRY
2026-02-24,temel-gida,Bizim Mutfak Şehriyeli Tavuk Suyu Çorbası 80 Gr,43.50,TRY
2026-02-24,temel-gida,Bizim Mutfak Kremalı Tavuk Çorbası 62 Gr,45.00,TRY
2026-02-24,temel-gida,Bizim Mutfak Mercimek Çorbası 72 Gr,45.00,TRY
2026-02-24,temel-gida,Bizim Mutfak Ezogelin Çorbası 80 Gr,43.50,TRY
2026-02-24,temel-gida,İçim Krema 200 Gr,89.50,TRY
2026-02-24,temel-gida,Superfresh Ton Balığı 3 X 75 Gr,168.50,TRY
2026-02-24,temel-gida,Bağdat Pul Biber 210 Gr,212.00,TRY
2026-02-24,temel-gida,Bağdat Nane 70 Gr,95.50,TRY
2026-02-24,temel-gida,Bağdat Kekik Eko 60 Gr,161.00,TRY
2026-02-24,temel-gida,Bağdat Hindistan Cevizi Eko 160 Gr,196.50,TRY
2026-02-24,temel-gida,Salina İyotlu Tuz 1500 Gr,69.00,TRY
2026-02-24,temel-gida,Salina Tuz 750 Gr,33.00,TRY
2026-02-24,temel-gida,Yazar Pirinç Unu 500 Gr,37.50,TRY
2026-02-24,temel-gida,Yazar Galeta Unu 400 Gr,32.50,TRY
2026-02-24,temel-gida,Yazar İrmik 500 Gr,44.00,TRY
2026-02-24,temel-gida,Yazar Buğday Nişastası 800 Gr,111.50,TRY
2026-02-24,temel-gida,Yazar Mısır Nişastası 800 Gr,74.50,TRY
2026-02-24,temel-gida,Yazar Mısır Unu 400 Gr,28.00,TRY
2026-02-24,temel-gida,Yazar Buğday Nişastası 400 Gr,53.50,TRY
2026-02-24,temel-gida,Yazar Mısır Nişastası 400 Gr,42.50,TRY
2026-02-24,temel-gida,Dr.Oetker Supangle 135 Gr,60.50,TRY
2026-02-24,temel-gida,Dr.Oetker Revani 500 Gr,107.00,TRY
2026-02-24,temel-gida,Dr.Oetker Kakaolu Kek Karışımı 350 Gr,121.00,TRY
2026-02-24,temel-gida,Dr.Oetker Sade Kek Karışımı 450 Gr,85.00,TRY
2026-02-24,temel-gida,Dr.Oetker Profiterol 305 Gr,187.00,TRY
2026-02-24,temel-gida,Öncü Tatlı Biber Salçası 1650 Gr,438.00,TRY
2026-02-24,temel-gida,Öncü Acı Biber Salçası 1650 Gr,438.00,TRY
2026-02-24,temel-gida,Ülker Bitter Çokodamla 120 Gr,180.00,TRY
2026-02-24,temel-gida,Damla Koçbaşı Nohut 9 Mm 5 Kg,808.50,TRY
2026-02-24,temel-gida,Damla Dermason Fasulye 5 Kg,771.50,TRY
2026-02-24,temel-gida,Damla Pilavlık Bulgur 5 Kg,436.00,TRY
2026-02-24,temel-gida,Damla Yeşil Mercimek 5 Kg,782.00,TRY
2026-02-24,temel-gida,Damla Gönen Baldo Pirinç 5 Kg,931.00,TRY
2026-02-24,temel-gida,Damla Trakya Baldo Pirinç 5 Kg,879.00,TRY
2026-02-24,temel-gida,Damla Osmancık Pirinç 5 Kg,803.00,TRY
2026-02-24,temel-gida,Damla Gönen Baldo Pirinç 2 Kg,399.00,TRY
2026-02-24,temel-gida,Damla Mısır (Popcorn) 1 Kg,75.00,TRY
2026-02-24,temel-gida,Damla Aşurelik Buğday 1 Kg,70.00,TRY
2026-02-24,temel-gida,Damla Çiğ Köftelik Bulgur 1 Kg,80.50,TRY
2026-02-24,temel-gida,Damla Köftelik Bulgur 1 Kg,83.00,TRY
2026-02-24,temel-gida,Damla Pilavlık Bulgur 1 Kg,83.00,TRY
2026-02-24,temel-gida,Damla Sarı Mercimek 1 Kg,204.00,TRY
2026-02-24,temel-gida,Damla Yeşil Mercimek 1 Kg,162.00,TRY
2026-02-24,temel-gida,Damla Kırmızı Mercimek 1 Kg,129.50,TRY
2026-02-24,temel-gida,Damla Koçbaşı Nohut 1 Kg,175.50,TRY
2026-02-24,temel-gida,Damla Dermason Fasulye 1 Kg,157.00,TRY
2026-02-24,temel-gida,Damla Osmancık Pirinç 1 Kg,171.00,TRY
2026-02-24,temel-gida,Damla Trakya Pirinç 1 Kg,186.00,TRY
2026-02-24,temel-gida,Dr.Oetker Krem Şanti 72 Gr,59.00,TRY
2026-02-24,temel-gida,Billur Tuz İyotlu Tuzluklu 125 Gr,24.50,TRY
2026-02-24,temel-gida,Tamek Domates Salçası Teneke 830 Gr,75.00,TRY
2026-02-24,temel-gida,Bibercizade Köri 120 Gr,50.00,TRY
2026-02-24,temel-gida,Bibercizade Yenibahar 100 Gr,122.50,TRY
2026-02-24,temel-gida,Bibercizade Çörek Otu 150 Gr,81.50,TRY
2026-02-24,temel-gida,Bibercizade Susam 150 Gr,70.00,TRY
2026-02-24,temel-gida,Bibercizade Tatlı Toz Biber 120 Gr,81.50,TRY
2026-02-24,temel-gida,Bibercizade Acı Toz Biber 120 Gr,81.50,TRY
2026-02-24,temel-gida,Bibercizade İsot 120 Gr,78.50,TRY
2026-02-24,temel-gida,Bibercizade Tarçın 120 Gr,78.50,TRY
2026-02-24,temel-gida,Bibercizade Karbonat 200 Gr,56.50,TRY
2026-02-24,temel-gida,Bibercizade Limon Tuzu 200 Gr,76.00,TRY
2026-02-24,temel-gida,Bibercizade Hindistan Cevizi 100 Gr,78.00,TRY
2026-02-24,temel-gida,Bibercizade Kimyon 120 Gr,81.50,TRY
2026-02-24,temel-gida,Bibercizade Nane 40 Gr,37.00,TRY
2026-02-24,temel-gida,Bibercizade KaraBiber 120 Gr,147.50,TRY
2026-02-24,temel-gida,Bibercizade Pul Biber 120 Gr,78.50,TRY
2026-02-24,temel-gida,Dr.Oetker Tavuk Göğsü 121 Gr,42.50,TRY
2026-02-24,temel-gida,Dr.Oetker Sütlaç 141 Gr,57.50,TRY
2026-02-24,temel-gida,Katmer İrmik 500 Gr,50.00,TRY
2026-02-24,temel-gida,Knorr Pesto Makarna Sosu 50 Gr,87.00,TRY
2026-02-24,temel-gida,Knorr Beşamel Sos 70 Gr,80.00,TRY
2026-02-24,temel-gida,Yakamoz Jalapeno Turşusu Cam 370 Cc,92.50,TRY
2026-02-24,temel-gida,Yakamoz Sarı Biberiye Turşusu Cam 345 C,132.50,TRY
2026-02-24,temel-gida,Yakamoz Yakan Biber Turşusu Cam 370 Cc,116.00,TRY
2026-02-24,temel-gida,Komili Riviera Zeytinyağı 1 Lt,463.50,TRY
2026-02-24,temel-gida,Calve Ketçap Tatlı 600 Gr,132.50,TRY
2026-02-24,temel-gida,Calve Ketçap Acılı 600 Gr,132.50,TRY
2026-02-24,temel-gida,Komili Naturel Sızma Zeytinyağı Yumuşak Lezzet 1 Lt,521.50,TRY
2026-02-24,temel-gida,Komili Sızma Zeytinyağı 500 Ml Pet,309.50,TRY
2026-02-24,temel-gida,Komili Riviera Zeytinyağı 2 Lt,898.00,TRY
2026-02-24,temel-gida,Dr.Oetker Çikolatalı Fındıklı Puding 102 Gr,60.50,TRY
2026-02-24,temel-gida,Dr.Oetker Çikolatalı Bademli Puding 104 Gr,60.50,TRY
2026-02-24,temel-gida,Dr.Oetker Bitter Çikolatalı Puding 111 Gr,60.50,TRY
2026-02-24,temel-gida,Dr.Oetker Pirinç Unu 5 Li 175 Gr,64.00,TRY
2026-02-24,temel-gida,Dr.Oetker Karbonat 5 Li 25 Gr,13.50,TRY
2026-02-24,temel-gida,Dr.Oetker Pudra Şekeri 250 Gr,73.50,TRY
2026-02-24,temel-gida,Dr.Oetker Kakao 50 Gr,88.00,TRY
2026-02-24,temel-gida,Dr.Oetker Kakao 100 Gr,169.50,TRY
2026-02-24,temel-gida,Dr.Oetker Krem Şanti Çikolatalı 77 g,59.00,TRY
2026-02-24,temel-gida,Dr.Oetker Ekonomik Krem Şanti 288 Gr,192.00,TRY
2026-02-24,temel-gida,Dr.Oetker Hamur Kabartma Tozu 15 Li 150 Gr,59.50,TRY
2026-02-24,temel-gida,Dr.Oetker Hamur Kabartma Tozu 10 Lu 100 Gr,42.50,TRY
2026-02-24,temel-gida,Tat Bezelye Cam Kavanoz 680 Gr,83.50,TRY
2026-02-24,temel-gida,Tat Garnitür Cam Kavanoz 550 Cc,77.50,TRY
2026-02-24,temel-gida,Tat Ketçap Acılı 650 Ml,109.50,TRY
2026-02-24,temel-gida,Tat Ketçap Tatlı 650 Ml,109.50,TRY
2026-02-24,temel-gida,Tat Domates Salçası Teneke 830 Gr,81.00,TRY
2026-02-24,temel-gida,Dr.Oetker Sade Krem Şanti 144 Gr,101.00,TRY
2026-02-24,temel-gida,Dr.Oetker Vanilyalı Pasta Kreması 130 Gr,96.50,TRY
2026-02-24,temel-gida,Dr.Oetker Vanilin 5 Li 25 Gr,18.00,TRY
2026-02-24,temel-gida,Dr.Oetker Hamur Kabartma Tozu 5 Li 50 Gr,22.00,TRY
2026-02-24,temel-gida,Dr.Oetker Muzlu Puding 120 Gr,49.50,TRY
2026-02-24,temel-gida,Dr.Oetker Çikolata Parçacıklı Puding 115 Gr,60.50,TRY
2026-02-24,temel-gida,Dr.Oetker Çilekli Puding 120 Gr,49.50,TRY
2026-02-24,temel-gida,Dr.Oetker Kakaolu Puding 147 Gr,59.50,TRY
2026-02-24,temel-gida,Dr.Oetker Vanilyalı Puding 120 Gr,49.50,TRY
2026-02-24,temel-gida,Yudum Ayçiçek Yağı 1 Lt,173.00,TRY
2026-02-24,temel-gida,Yazar Mısır Unu 125 Gr,13.00,TRY
2026-02-24,temel-gida,Tariş Kuzey Sızma Zeytinyağı 500 Ml,366.00,TRY
2026-02-24,temel-gida,Tariş Kuzey Sızma Zeytinyağı 2 Lt,1308.00,TRY
2026-02-24,temel-gida,Tariş Kuzey Sızma Zeytinyağı 1 Lt,689.00,TRY
2026-02-24,temel-gida,Tariş Riviera Zeytinyağı Teneke 2 Lt,965.00,TRY
2026-02-24,temel-gida,Ankara Makarna İrmik 500 Gr,47.95,TRY
2026-02-24,temel-gida,Mgs Toz Şeker 1 Kg,76.00,TRY
2026-02-24,temel-gida,Burcu Mayonez 550 Gr,70.00,TRY
2026-02-24,temel-gida,Knorr Bolonez Makarna Sosu 45 Gr,80.00,TRY
2026-02-24,temel-gida,Knorr Yayla Çorbası 74 Gr,44.00,TRY
2026-02-24,temel-gida,Knorr Şehriyeli Tavuk Çorbası 51 Gr,44.00,TRY
2026-02-24,temel-gida,Knorr Mercimek Çorbası 76 Gr,45.50,TRY
2026-02-24,temel-gida,Knorr Kremalı Tavuk Çorbası 65 Gr,45.50,TRY
2026-02-24,temel-gida,Knorr Köfte Harcı 82 Gr,87.00,TRY
2026-02-24,temel-gida,Knorr Kremalı Mantar Çorbası 62 Gr,45.50,TRY
2026-02-24,temel-gida,Knorr Kremalı Domates Çorbası 69 Gr,44.00,TRY
2026-02-24,temel-gida,Knorr İşkembe Çorbası 63 Gr,45.50,TRY
2026-02-24,temel-gida,Knorr Ezogelin Çorbası 65 Gr,45.50,TRY
2026-02-24,temel-gida,Knorr Hazır Çorba Kıtırlı Domates 22 Gr,23.50,TRY
2026-02-24,temel-gida,Knorr Çabuk Çorba Kremalı Mantarlı 19 Gr,23.50,TRY
2026-02-24,temel-gida,Burcu Ketçap Tatlı 650 Gr,67.00,TRY
2026-02-24,temel-gida,Burcu Ketçap Acılı 650 Gr,67.00,TRY
2026-02-24,temel-gida,Katmer Buğday Un 1 Kg,58.00,TRY
2026-02-24,temel-gida,Katmer Buğday Unu 2 Kg,125.00,TRY
2026-02-24,temel-gida,Calve Mayonez 350 Gr,148.00,TRY
2026-02-24,temel-gida,Calve Ketçap Acılı 400 Gr,113.50,TRY
2026-02-24,temel-gida,Biryağ Ayçiçek Yağı 1 Lt,172.50,TRY
2026-02-24,temel-gida,Biryağ Ayçiçek Yağı 2 Lt,321.50,TRY
2026-02-24,temel-gida,Billur İyotlu Tuz 750 Gr,39.00,TRY
2026-02-24,temel-gida,Billur Tuz İyotlu 3 Kg,201.50,TRY
2026-02-24,temel-gida,"Billur Tuz Rafine İyotlu Sofra Tuzu 1,5 Kg",79.50,TRY
2026-02-24,temel-gida,Billur Tuzluklu Tuz 500 Gr,51.50,TRY
2026-02-24,temel-gida,Ankara Makarna Tel Şehriye 500 Gr,44.75,TRY
2026-02-24,temel-gida,Ankara Makarna İnce Uzun 500 Gr,45.00,TRY
2026-02-24,temel-gida,Ankara Makarna Yüksük 500 Gr,45.00,TRY
2026-02-24,temel-gida,Ankara Makarna Mantı 500 Gr,45.00,TRY
2026-02-24,temel-gida,Ankara Makarna Kelebek 500 Gr,45.00,TRY
2026-02-24,temel-gida,Ankara Makarna Fiyonk 500 Gr,45.00,TRY
2026-02-24,temel-gida,Ankara Makarna Fırın 500 Gr,45.00,TRY
2026-02-24,temel-gida,Ankara Makarna Spagetti 500 Gr,45.00,TRY
2026-02-24,temel-gida,Ankara Makarna Burgu 500 Gr,45.00,TRY
2026-02-24,temel-gida,Ankara Makarna Boncuk 500 Gr,45.00,TRY
2026-02-24,temel-gida,Ankara Makarna Arpa Şehriye 500 Gr,45.00,TRY
2026-02-24,temel-gida,Ankara Makarna Erişte 5 Kg,452.00,TRY
2026-02-24,temel-gida,Ankara Makarna Kuskus 500 Gr,45.00,TRY
2026-02-24,temel-gida,Ankara Makarna Kalem 500 Gr,45.00,TRY
2026-02-24,temel-gida,Ankara Makarna Erişte 500 Gr,45.00,TRY
2026-02-24,temel-gida,Ankara Makarna Dirsek 500 Gr,45.00,TRY
2026-02-24,temel-gida,Akfa Domates Salçası 4300 Gr,504.00,TRY
2026-02-24,temel-gida,Akfa Domates Salçası 830 Gr,110.50,TRY
2026-02-24,kahvaltilik,Seğmen Bal Kavanoz 30 Gr,36.50,TRY
2026-02-24,kahvaltilik,Canlı Anadolu Bidon Tahin 500 Gr,151.50,TRY
2026-02-24,kahvaltilik,Marmarabirlik Dilimli Yeşil Zeytin 350 Gr,128.50,TRY
2026-02-24,kahvaltilik,Marmarabirlik Gold Siyah Zeytin 400 Gr XL,251.50,TRY
2026-02-24,kahvaltilik,Torku Frema Kakaolu Fındık Kreması 1 Kg,328.50,TRY
2026-02-24,kahvaltilik,Abdurrahman Tatlıcı Tadıbu %35 Fındık Ezmesi 330 Gr,377.00,TRY
2026-02-24,kahvaltilik,Torku Frema Kakaolu Fındık Kreması 1500 Gr,474.00,TRY
2026-02-24,kahvaltilik,Seğmen Dut Pekmezi Kavanoz 800 Gr,259.00,TRY
2026-02-24,kahvaltilik,Torku Kakaolu Helva 500 Gr,169.50,TRY
2026-02-24,kahvaltilik,Seğmen Vişne Reçeli Kavanoz 30 Gr x 36 Adet,800.00,TRY
2026-02-24,kahvaltilik,Seğmen Vişne Reçeli Kavanoz 30 Gr x 1 Adet,22.50,TRY
2026-02-24,kahvaltilik,Seğmen Çilek Reçeli Kavanoz 30 Gr x 36 Adet,695.00,TRY
2026-02-24,kahvaltilik,Seğmen Çilek Reçeli Kavanoz 30 Gr x 1 Adet,20.50,TRY
2026-02-24,kahvaltilik,Habitat Gemlik Tipi Siyah Sele Zeytin (201-260 Kb.) 900 Gr.,447.00,TRY
2026-02-24,kahvaltilik,Eti Lifalif Yer Fıstıklı ve Hurmalı Müsli 350 gr x 12 adet,1730.00,TRY
2026-02-24,kahvaltilik,Eti Lifalif Yer Fıstıklı ve Hurmalı Müsli 350 gr x 1 adet,148.00,TRY
2026-02-24,kahvaltilik,Seğmen Çilek Reçeli 5 Kg Kova,889.00,TRY
2026-02-24,kahvaltilik,Turap Siyah Zeytin 260-320 No:7,294.00,TRY
2026-02-24,kahvaltilik,Turap Siyah Zeytin 320-360 No:5,221.00,TRY
2026-02-24,kahvaltilik,Uzungil Tahin 500Gr Pet,244.00,TRY
2026-02-24,kahvaltilik,Uzungil Pekmez 650Gr Pet,213.00,TRY
2026-02-24,kahvaltilik,Koska Fıstık Püreli Tahin Pekmez 320 Gr,227.50,TRY
2026-02-24,kahvaltilik,Eti Lifalif İnce Öğütülmüş Yulaf Ezmesi 350 Gr,119.50,TRY
2026-02-24,kahvaltilik,Uzungil Pekmez 1 Kg,306.00,TRY
2026-02-24,kahvaltilik,Uzungil Tahin 760 Gr,366.00,TRY
2026-02-24,kahvaltilik,Seğmen Fındık Ezmesi Kavanoz 30 Gr,29.50,TRY
2026-02-24,kahvaltilik,Seğmen Şeftali Marmelatı 370 Gr,72.50,TRY
2026-02-24,kahvaltilik,Seğmen Kızılcık Marmelatı 370 Gr,100.00,TRY
2026-02-24,kahvaltilik,Seğmen Kuşburnu Marmelatı 370 Gr,100.00,TRY
2026-02-24,kahvaltilik,Uzungil Sade Helva 40 Gr,22.00,TRY
